activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
active,9508297,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CN1CCN(CC1)c2nc(C3=C(C(=O)NC3=O)c4c[nH]c5ccccc45)c6ccccc6n2,,,CHEMBL1201862,,,,CHEMBL565612,SOTRASTAURIN,CHEMBL565612,7.1,False,http://www.openphacts.org/units/Nanomolar,1584938,=,7,True,=,,Ki,nM,,79.43,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,7.1
active,9508299,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NC(=O)c1cc([nH]c1c2ccc(Cl)cc2Cl)c3ccnc(N)n3,,,CHEMBL1201862,,,,CHEMBL1965660,,CHEMBL1965660,5.2,False,http://www.openphacts.org/units/Nanomolar,1584867,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2
active,9508300,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,O=C(Nc1cc2C(=O)NN=Cc3c[nH]c(c1)c23)C4CC4c5ccccc5,,,CHEMBL1201862,,,,CHEMBL1969502,,CHEMBL1969502,5.4,False,http://www.openphacts.org/units/Nanomolar,1584937,=,7,True,=,,Ki,nM,,3981.07,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.4
active,9508303,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,COc1ccc(cc1)C(=O)Nc2cnc3[nH]cc(c4ccccc4)c3c2,,,CHEMBL1201862,,,,CHEMBL1997764,,CHEMBL1997764,6.1,False,http://www.openphacts.org/units/Nanomolar,1584093,=,7,True,=,,Ki,nM,,794.33,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.1
active,9508305,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Oc1ccc(cc1)c2n[nH]c(Nc3cccc(Cl)c3)c2c4ccc(O)cc4,,,CHEMBL1201862,,,,CHEMBL1985092,,CHEMBL1985092,5.6,False,http://www.openphacts.org/units/Nanomolar,1585459,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6
active,9508310,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CN(C)c1cccc2c(cccc12)S(=O)(=O)N(CCN)c3cncc(c3)c4ccc5cnccc5c4,,,CHEMBL1201862,,,,CHEMBL1967544,,CHEMBL1967544,5.3,False,http://www.openphacts.org/units/Nanomolar,1585027,=,7,True,=,,Ki,nM,,5011.87,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.3
active,9508311,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CN1CCC(C(O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,,,CHEMBL1201862,,,,CHEMBL422897,,CHEMBL422897,6,False,http://www.openphacts.org/units/Nanomolar,1585161,=,7,True,=,,Ki,nM,,1000,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6
active,9508312,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NC(=O)C1=CN(c2ccc(O)cc2Cl)c3cc(ccc3C1=O)c4ccncc4,,,CHEMBL1201862,,,,CHEMBL340384,,CHEMBL340384,6,False,http://www.openphacts.org/units/Nanomolar,1585236,=,7,True,=,,Ki,nM,,1000,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6
active,9508316,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1O,,,CHEMBL1201862,,,,CHEMBL2000354,,CHEMBL2000354,5.8,False,http://www.openphacts.org/units/Nanomolar,1585090,=,7,True,=,,Ki,nM,,1584.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.8
active,9508317,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,,,CHEMBL1201862,,,,CHEMBL1965507,,CHEMBL1965507,5.9,False,http://www.openphacts.org/units/Nanomolar,1584237,=,7,True,=,,Ki,nM,,1258.93,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.9
active,9508319,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NCCCn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16,,,CHEMBL1201862,,,,CHEMBL592030,,CHEMBL592030,6.3,False,http://www.openphacts.org/units/Nanomolar,1584842,=,7,True,=,,Ki,nM,,501.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.3
active,9508320,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,OCCCNc1ncnc2[nH]cc(c3ccccc3)c12,,,CHEMBL1201862,,,,CHEMBL2000071,,CHEMBL2000071,6.6,False,http://www.openphacts.org/units/Nanomolar,1584094,=,7,True,=,,Ki,nM,,251.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.6
active,9508325,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCN(CC)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4,,,CHEMBL1201862,,,,CHEMBL1983195,,CHEMBL1983195,5.5,False,http://www.openphacts.org/units/Nanomolar,1585152,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5
active,9508326,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NCCCOc1cc2C(=O)NCc2c(c1)c3ccc(Nc4oc5ccccc5n4)cc3,,,CHEMBL1201862,,,,CHEMBL1975490,,CHEMBL1975490,6,False,http://www.openphacts.org/units/Nanomolar,1584532,=,7,True,=,,Ki,nM,,1000,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6
active,9508330,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CN(C)CC#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,,,CHEMBL1201862,,,,CHEMBL1979883,,CHEMBL1979883,5.9,False,http://www.openphacts.org/units/Nanomolar,1584162,=,7,True,=,,Ki,nM,,1258.93,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.9
active,9508336,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cc(C)cc(NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34)c1,,,CHEMBL1201862,,,,CHEMBL371206,,CHEMBL371206,6.3,False,http://www.openphacts.org/units/Nanomolar,1584176,=,7,True,=,,Ki,nM,,501.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.3
active,9508338,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CC(C)(C)c1ccc2nc([nH]c2c1)c3n[nH]c4ccccc34,,,CHEMBL1201862,,,,CHEMBL1970104,,CHEMBL1970104,5.5,False,http://www.openphacts.org/units/Nanomolar,1584788,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5
active,9508340,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)c1,,,CHEMBL1201862,,,,CHEMBL196363,,CHEMBL196363,5.8,False,http://www.openphacts.org/units/Nanomolar,1584158,=,7,True,=,,Ki,nM,,1584.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.8
active,9508341,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,COc1ccc(cc1OC)c2cc3nccn3c(Nc4ncccc4C(=O)N)n2,,,CHEMBL1201862,,,,CHEMBL1190711,,CHEMBL1190711,5.6,False,http://www.openphacts.org/units/Nanomolar,1585113,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6
active,9508342,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCCC(=O)Nc1cccc(c1)c2nc(Nc3ccc4[nH]ncc4c3)c5cc(OCCN6CCCC6)ccc5n2,,,CHEMBL1201862,,,,CHEMBL1968705,,CHEMBL1968705,5.5,False,http://www.openphacts.org/units/Nanomolar,1585423,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5
active,9508344,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CC(C)Cc1cc(on1)c2ccc3[nH]nc(N)c3c2,,,CHEMBL1201862,,,,CHEMBL1966343,,CHEMBL1966343,5.9,False,http://www.openphacts.org/units/Nanomolar,1584364,=,7,True,=,,Ki,nM,,1258.93,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.9
active,9508345,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1n[nH]c2ccc(cc12)c3cncc(OCCN)c3,,,CHEMBL1201862,,,,CHEMBL1967887,,CHEMBL1967887,6.4,False,http://www.openphacts.org/units/Nanomolar,1584351,=,7,True,=,,Ki,nM,,398.11,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.4
active,9508347,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1ccc(NC(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)cc1C,,,CHEMBL1201862,,,,CHEMBL2000335,,CHEMBL2000335,6.3,False,http://www.openphacts.org/units/Nanomolar,1584178,=,7,True,=,,Ki,nM,,501.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.3
active,9508349,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,,,CHEMBL1201862,,,,CHEMBL1084546,PF-00562271,CHEMBL1084546,5.6,False,http://www.openphacts.org/units/Nanomolar,1585566,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6
active,9508351,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(=O)N)c1,,,CHEMBL1201862,,,,CHEMBL1974328,,CHEMBL1974328,6.4,False,http://www.openphacts.org/units/Nanomolar,1584688,=,7,True,=,,Ki,nM,,398.11,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.4
active,9508352,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL1201862,,,,CHEMBL509032,TAE-684,CHEMBL509032,7.9,False,http://www.openphacts.org/units/Nanomolar,1584480,=,7,True,=,,Ki,nM,,12.59,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,7.9
active,9508355,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1ccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)cc1,,,CHEMBL1201862,,,,CHEMBL1972576,,CHEMBL1972576,5.6,False,http://www.openphacts.org/units/Nanomolar,1584213,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6
active,9508356,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NCC(NC(=O)c1ccc(cc1)c2ccncc2)c3ccccc3,,,CHEMBL1201862,,,,CHEMBL1990254,,CHEMBL1990254,5.2,False,http://www.openphacts.org/units/Nanomolar,1584437,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2
active,9508358,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCCS(=O)(=O)Nc1ccc(cc1)c2ccc3[nH]nc(N)c3c2,,,CHEMBL1201862,,,,CHEMBL1992342,,CHEMBL1992342,5.6,False,http://www.openphacts.org/units/Nanomolar,1584354,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6
active,9508359,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cc(Cl)ccc1NC(=S)NNC(=O)C(O)(c2ccccc2)c3ccccc3,,,CHEMBL1201862,,,,CHEMBL1988173,,CHEMBL1988173,6.1,False,http://www.openphacts.org/units/Nanomolar,1584330,=,7,True,=,,Ki,nM,,794.33,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.1
active,9508361,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NC(=O)C1=C2SC(=Cc3occc3)C(=O)N2C(=C(C#N)C1c4occc4)N,,,CHEMBL1201862,,,,CHEMBL1989805,,CHEMBL1989805,5.6,False,http://www.openphacts.org/units/Nanomolar,1585201,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6
active,9508362,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CC(C)Cn1c(N)nc2ccc(cc12)c3c(nc4sccn34)c5ccc(F)cc5,,,CHEMBL1201862,,,,CHEMBL1965423,,CHEMBL1965423,5.2,False,http://www.openphacts.org/units/Nanomolar,1584944,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2
active,9508363,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CC(=C(C)c1cccc2c(CCCOc3cccc(Cl)c3Cl)c([nH]c12)C(=O)O)C,,,CHEMBL1201862,,,,CHEMBL1982980,,CHEMBL1982980,5.7,False,http://www.openphacts.org/units/Nanomolar,1585054,=,7,True,=,,Ki,nM,,1995.26,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.7
active,9508364,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCC(N)(CC)C#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,,,CHEMBL1201862,,,,CHEMBL1983025,,CHEMBL1983025,5.5,False,http://www.openphacts.org/units/Nanomolar,1584184,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5
active,9508365,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NC(Cc1c[nH]c2ccccc12)C(=O)Nc3cncc(C=Cc4ccncc4)c3,,,CHEMBL1201862,,,,CHEMBL1983945,,CHEMBL1983945,5.6,False,http://www.openphacts.org/units/Nanomolar,1584565,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6
active,9508367,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Brc1ccc2NC(=O)C(=C3SC(=S)NC3=O)c2c1,,,CHEMBL1201862,,,,CHEMBL2001920,,CHEMBL2001920,6.3,False,http://www.openphacts.org/units/Nanomolar,1585363,=,7,True,=,,Ki,nM,,501.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.3
active,9508368,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CS(=O)(=O)N(Cc1ccc2NC(=O)c3cccn3c2c1)C4CC4,,,CHEMBL1201862,,,,CHEMBL1978448,,CHEMBL1978448,6.6,False,http://www.openphacts.org/units/Nanomolar,1584794,=,7,True,=,,Ki,nM,,251.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.6
active,9508370,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCN(CC)CC#Cc1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(C)c4)cc3,,,CHEMBL1201862,,,,CHEMBL2001257,,CHEMBL2001257,5.8,False,http://www.openphacts.org/units/Nanomolar,1584201,=,7,True,=,,Ki,nM,,1584.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.8
active,9508372,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1ccccc1c2c(C(=O)O)n(CCCOc3cccc4ccccc34)c5ccccc25,,,CHEMBL1201862,,,,CHEMBL1987793,,CHEMBL1987793,5.6,False,http://www.openphacts.org/units/Nanomolar,1585051,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6
active,9508376,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Nc1ncnc2scc(c3ccc(NC(=O)Nc4ccccc4)cc3)c12,,,CHEMBL1201862,,,,CHEMBL1967531,,CHEMBL1967531,5.3,False,http://www.openphacts.org/units/Nanomolar,1584166,=,7,True,=,,Ki,nM,,5011.87,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.3
active,9508381,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,COc1cccc(c1)C(C)NC(=O)c2cc(C)c(s2)c3ccc4[nH]nc(C)c4c3,,,CHEMBL1201862,,,,CHEMBL1997534,,CHEMBL1997534,5.3,False,http://www.openphacts.org/units/Nanomolar,1584620,=,7,True,=,,Ki,nM,,5011.87,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.3
active,9508383,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NC(=O)Cn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16,,,CHEMBL1201862,,,,CHEMBL1985095,,CHEMBL1985095,5.2,False,http://www.openphacts.org/units/Nanomolar,1584844,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2
active,9508388,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCc1c([nH]c2nccnc12)c3ccc(cc3)C(C)(C)O,,,CHEMBL1201862,,,,CHEMBL1976420,,CHEMBL1976420,5.2,False,http://www.openphacts.org/units/Nanomolar,1585064,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2
active,9508390,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOCC6CC6)c2)CC1,,,CHEMBL1201862,,,,CHEMBL2002446,,CHEMBL2002446,5.5,False,http://www.openphacts.org/units/Nanomolar,1584693,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5
active,9508391,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Ic1ccc(Oc2cncc3sc(cc23)C4=NC(=O)ON4)cc1,,,CHEMBL1201862,,,,CHEMBL497151,,CHEMBL497151,5.6,False,http://www.openphacts.org/units/Nanomolar,1585253,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6
active,9508392,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,,,CHEMBL1201862,,,,CHEMBL246970,,CHEMBL246970,6.1,False,http://www.openphacts.org/units/Nanomolar,1585354,=,7,True,=,,Ki,nM,,794.33,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.1
active,9508393,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cc(O)ccc1N2C=C(C(=O)N)C(=O)c3ccc(cc23)c4ccncc4,,,CHEMBL1201862,,,,CHEMBL340921,,CHEMBL340921,5.6,False,http://www.openphacts.org/units/Nanomolar,1585238,=,7,True,=,,Ki,nM,,2511.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.6
active,9508395,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,O=C1Nc2ccc3ncsc3c2C1=CNc4ccc(cc4)S(=O)(=O)Nc5ccccn5,,,CHEMBL1201862,,,,CHEMBL1973540,,CHEMBL1973540,6.7,False,http://www.openphacts.org/units/Nanomolar,1584835,=,7,True,=,,Ki,nM,,199.53,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.7
active,9508396,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Ic1cc2C(=O)Nc3ccccc3Nc2nn1,,,CHEMBL1201862,,,,CHEMBL1977346,,CHEMBL1977346,5.3,False,http://www.openphacts.org/units/Nanomolar,1585296,=,7,True,=,,Ki,nM,,5011.87,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.3
active,9508400,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Clc1cc(nc(NC2CCCCC2)n1)c3c[nH]c4ncccc34,,,CHEMBL1201862,,,,CHEMBL2006439,,CHEMBL2006439,6.3,False,http://www.openphacts.org/units/Nanomolar,1584079,=,7,True,=,,Ki,nM,,501.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.3
