activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA
active,9524894,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)C#CC(C)(C)N)c1,,,CHEMBL1201862,,,,CHEMBL1979577,,CHEMBL1979577,5.8,False,http://www.openphacts.org/units/Nanomolar,1584185,=,7,True,=,,Ki,nM,,1584.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.8,Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)C#CC(C)(C)N)c1,CHEMBL1979577,OK,455.5870000000003,5.586720000000003,4,5,106.06
active,9524898,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCCCOc1ncnc2[nH]cc(c3ccccc3)c12,,,CHEMBL1201862,,,,CHEMBL1996817,,CHEMBL1996817,7.3,False,http://www.openphacts.org/units/Nanomolar,1584384,=,7,True,=,,Ki,nM,,50.12,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,7.3,CCCCOc1ncnc2[nH]cc(c3ccccc3)c12,CHEMBL1996817,OK,267.33200000000005,3.8038000000000016,1,3,50.800000000000004
active,9524902,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cc(C)c2oc(Nc3ccc(cc3F)c4cccc(C(=O)N)c4N)nc2c1,,,CHEMBL1201862,,,,CHEMBL1990884,,CHEMBL1990884,5.2,False,http://www.openphacts.org/units/Nanomolar,1585197,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2,Cc1cc(C)c2oc(Nc3ccc(cc3F)c4cccc(C(=O)N)c4N)nc2c1,CHEMBL1990884,OK,390.4180000000002,4.675440000000003,3,5,107.17
active,9524903,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc23)c1C,,,CHEMBL1201862,,,,CHEMBL1990885,,CHEMBL1990885,7.4,False,http://www.openphacts.org/units/Nanomolar,1585552,=,7,True,=,,Ki,nM,,39.81,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,7.4,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc23)c1C,CHEMBL1990885,OK,398.48200000000014,3.3349400000000013,3,3,77.23
active,9524912,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,OC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34,,,CHEMBL1201862,,,,CHEMBL1986943,,CHEMBL1986943,7.5,False,http://www.openphacts.org/units/Nanomolar,1584075,=,7,True,=,,Ki,nM,,31.62,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,7.5,OC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34,CHEMBL1986943,OK,343.81800000000004,3.388700000000001,3,5,86.72
active,9524912,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,OC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34,,,CHEMBL1201862,,,,CHEMBL1986943,,CHEMBL1986943,7.5,False,http://www.openphacts.org/units/Nanomolar,1584075,=,7,True,=,,Ki,nM,,31.62,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,7.5,OC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34,CHEMBL1986943,OK,343.81800000000004,3.388700000000001,3,5,86.72
active,9570261,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,OC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34,,,CHEMBL1201862,,,,CHEMBL1986943,,CHEMBL1986943,7.5,False,http://www.openphacts.org/units/Nanomolar,1584071,=,7,True,=,,Ki,nM,,31.62,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,7.5,OC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34,CHEMBL1986943,OK,343.81800000000004,3.388700000000001,3,5,86.72
active,9570261,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,OC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34,,,CHEMBL1201862,,,,CHEMBL1986943,,CHEMBL1986943,7.5,False,http://www.openphacts.org/units/Nanomolar,1584071,=,7,True,=,,Ki,nM,,31.62,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,7.5,OC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34,CHEMBL1986943,OK,343.81800000000004,3.388700000000001,3,5,86.72
active,9524916,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Oc1ccc(Nc2[nH]nc(c3ccc(O)cc3)c2c4ccc(O)cc4)cc1,,,CHEMBL1201862,,,,CHEMBL1969042,,CHEMBL1969042,5.5,False,http://www.openphacts.org/units/Nanomolar,1585460,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5,Oc1ccc(Nc2[nH]nc(c3ccc(O)cc3)c2c4ccc(O)cc4)cc1,CHEMBL1969042,OK,359.38500000000005,4.6041000000000025,5,5,101.4
active,9524917,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,O=C(Nc1n[nH]c2ccc(cc12)c3cn(Cc4ccccc4)nn3)c5ccccc5,,,CHEMBL1201862,,,,CHEMBL1999931,,CHEMBL1999931,6.5,False,http://www.openphacts.org/units/Nanomolar,1584393,=,7,True,=,,Ki,nM,,316.23,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.5,O=C(Nc1n[nH]c2ccc(cc12)c3cn(Cc4ccccc4)nn3)c5ccccc5,CHEMBL1999931,OK,394.43800000000005,4.1220000000000026,2,5,88.49
active,9524919,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1[nH]c(C=C2C(=O)Nc3ccccc23)c(C)c1CCC(=O)O,,,CHEMBL1201862,,,,CHEMBL2007064,,CHEMBL2007064,5.7,False,http://www.openphacts.org/units/Nanomolar,1584995,=,7,True,=,,Ki,nM,,1995.26,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.7,Cc1[nH]c(C=C2C(=O)Nc3ccccc23)c(C)c1CCC(=O)O,CHEMBL2007064,OK,310.35300000000007,3.141440000000001,3,2,82.19
active,9524920,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(cc3)N4CCN(C)CC4)c2C1)c5ccccc5,,,CHEMBL1201862,,,,CHEMBL1981047,,CHEMBL1981047,5.7,False,http://www.openphacts.org/units/Nanomolar,1585490,=,7,True,=,,Ki,nM,,1995.26,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.7,COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(cc3)N4CCN(C)CC4)c2C1)c5ccccc5,CHEMBL1981047,OK,474.56500000000034,2.643700000000001,2,6,93.79999999999998
active,9524921,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1n[nH]c2ccc(cc12)c3cncc(OCC(N)Cc4ccc(Cl)c(Cl)c4)c3,,,CHEMBL1201862,,,,CHEMBL1991063,,CHEMBL1991063,7.8,False,http://www.openphacts.org/units/Nanomolar,1584362,=,7,True,=,,Ki,nM,,15.85,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,7.8,Cc1n[nH]c2ccc(cc12)c3cncc(OCC(N)Cc4ccc(Cl)c(Cl)c4)c3,CHEMBL1991063,OK,427.33500000000015,5.188920000000003,2,4,76.82
active,9524923,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,COc1ccc(c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c4c(N)noc14,,,CHEMBL1201862,,,,CHEMBL1979093,,CHEMBL1979093,5.5,False,http://www.openphacts.org/units/Nanomolar,1584233,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5,COc1ccc(c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c4c(N)noc14,CHEMBL1979093,OK,406.4170000000002,5.177120000000002,3,5,102.41
active,9524926,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1n[nH]c2ccc(cc12)c3cncc(OCC(N)Cc4ccccc4)c3,,,CHEMBL1201862,,,,CHEMBL2002726,,CHEMBL2002726,7.6,False,http://www.openphacts.org/units/Nanomolar,1584350,=,7,True,=,,Ki,nM,,25.12,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,7.6,Cc1n[nH]c2ccc(cc12)c3cncc(OCC(N)Cc4ccccc4)c3,CHEMBL2002726,OK,358.44500000000005,3.8821200000000013,2,4,76.82
active,9524929,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,O=C1NCCc2[nH]c(cc12)c3ccnc(c3)c4cnc5ccccc5c4,,,CHEMBL1201862,,,,CHEMBL226403,,CHEMBL226403,5.4,False,http://www.openphacts.org/units/Nanomolar,1585142,=,7,True,=,,Ki,nM,,3981.07,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.4,O=C1NCCc2[nH]c(cc12)c3ccnc(c3)c4cnc5ccccc5c4,CHEMBL226403,OK,340.3860000000001,3.5778000000000016,2,3,70.67
active,9524934,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Clc1cc(NC2CCCCC2)nc(n1)c3c[nH]c4ncccc34,,,CHEMBL1201862,,,,CHEMBL1997846,,CHEMBL1997846,5.8,False,http://www.openphacts.org/units/Nanomolar,1584086,=,7,True,=,,Ki,nM,,1584.89,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.8,Clc1cc(NC2CCCCC2)nc(n1)c3c[nH]c4ncccc34,CHEMBL1997846,OK,327.819,4.417900000000002,2,4,66.49000000000001
active,9524935,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CC(C)Cn1c(N)nc2c(F)cc(cc12)c3c(nc4sccn34)c5ccc(F)cc5,,,CHEMBL1201862,,,,CHEMBL2004419,,CHEMBL2004419,5.2,False,http://www.openphacts.org/units/Nanomolar,1584945,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2,CC(C)Cn1c(N)nc2c(F)cc(cc12)c3c(nc4sccn34)c5ccc(F)cc5,CHEMBL2004419,OK,423.4920000000001,5.595900000000004,1,6,61.14
active,9524937,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Brc1ccc2[nH]nc(c3ccccc3)c2c1,,,CHEMBL1201862,,,,CHEMBL1994074,,CHEMBL1994074,5.5,False,http://www.openphacts.org/units/Nanomolar,1584845,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5,Brc1ccc2[nH]nc(c3ccccc3)c2c1,CHEMBL1994074,OK,273.13300000000004,3.9924000000000017,1,1,28.68
active,9524942,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CN(C)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4,,,CHEMBL1201862,,,,CHEMBL1986328,,CHEMBL1986328,5.4,False,http://www.openphacts.org/units/Nanomolar,1585151,=,7,True,=,,Ki,nM,,3981.07,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.4,CN(C)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4,CHEMBL1986328,OK,348.3620000000001,4.243300000000003,1,5,84.4
active,9524956,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Fc1cccc(c1)C(=O)Nc2n[nH]c3ccc(cc23)c4cn(Cc5ccccc5)nn4,,,CHEMBL1201862,,,,CHEMBL2003638,,CHEMBL2003638,6.3,False,http://www.openphacts.org/units/Nanomolar,1584396,=,7,True,=,,Ki,nM,,501.19,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.3,Fc1cccc(c1)C(=O)Nc2n[nH]c3ccc(cc23)c4cn(Cc5ccccc5)nn4,CHEMBL2003638,OK,412.4280000000001,4.261100000000003,2,5,88.49
active,9524961,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1nc(COc2ccccc2Cl)sc1c3ccnc(N)n3,,,CHEMBL1201862,,,,CHEMBL1375640,,CHEMBL1375640,5.2,False,http://www.openphacts.org/units/Nanomolar,1585291,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2,Cc1nc(COc2ccccc2Cl)sc1c3ccnc(N)n3,CHEMBL1375640,OK,332.81600000000003,3.7231200000000024,1,6,73.92
active,9524963,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CC(C)(C(=O)N)n1cc(cn1)c2cnc(N)c3c(csc23)c4ccc(NC(=O)Nc5cccc(F)c5)cc4,,,CHEMBL1201862,,,,CHEMBL1967720,,CHEMBL1967720,5.2,False,http://www.openphacts.org/units/Nanomolar,1584223,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2,CC(C)(C(=O)N)n1cc(cn1)c2cnc(N)c3c(csc23)c4ccc(NC(=O)Nc5cccc(F)c5)cc4,CHEMBL1967720,OK,529.6010000000002,5.412500000000003,4,7,140.95000000000002
active,9524972,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CSc1ccccc1CNc2ncc(c(NCC3CCC(CN)CC3)n2)[N+](=O)[O-],,,CHEMBL1201862,,,,CHEMBL392642,,CHEMBL392642,6.2,False,http://www.openphacts.org/units/Nanomolar,1585353,=,7,True,=,,Ki,nM,,630.96,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.2,CSc1ccccc1CNc2ncc(c(NCC3CCC(CN)CC3)n2)[N+](=O)[O-],CHEMBL392642,OK,416.5510000000003,3.8958000000000013,3,8,119.0
active,9524977,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Nc1nccc2scc(c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,,,CHEMBL1201862,,,,CHEMBL231209,,CHEMBL231209,5.2,False,http://www.openphacts.org/units/Nanomolar,1584229,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2,Nc1nccc2scc(c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,CHEMBL231209,OK,378.4320000000001,5.328600000000002,3,4,80.03999999999999
active,9524979,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Nc1nccc2scc(c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,,,CHEMBL1201862,,,,CHEMBL1976220,,CHEMBL1976220,5.5,False,http://www.openphacts.org/units/Nanomolar,1584244,=,7,True,=,,Ki,nM,,3162.28,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.5,Nc1nccc2scc(c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,CHEMBL1976220,OK,439.3380000000001,5.952000000000003,3,4,80.03999999999999
active,9524981,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CN1CCN(CC1)C2CCC(CC2)n3cc(c4ccc(Oc5ccccc5)cc4)c6c(N)ncnc36,,,CHEMBL1201862,,,,CHEMBL1997617,,CHEMBL1997617,5.4,False,http://www.openphacts.org/units/Nanomolar,1584873,=,7,True,=,,Ki,nM,,3981.07,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.4,CN1CCN(CC1)C2CCC(CC2)n3cc(c4ccc(Oc5ccccc5)cc4)c6c(N)ncnc36,CHEMBL1997617,OK,482.6320000000002,5.2039000000000035,1,7,72.44
active,9524983,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCCCn1c(NC(=O)c2cccc(c2)C#N)nc3cc(ccc13)N(C)C(=O)C4CCCCC4,,,CHEMBL1201862,,,,CHEMBL1969301,,CHEMBL1969301,5.3,False,http://www.openphacts.org/units/Nanomolar,1584958,=,7,True,=,,Ki,nM,,5011.87,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.3,CCCCn1c(NC(=O)c2cccc(c2)C#N)nc3cc(ccc13)N(C)C(=O)C4CCCCC4,CHEMBL1969301,OK,457.5780000000004,5.503480000000005,1,5,91.02000000000001
active,9524987,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Nc1ncc(c2cnn(CCO)c2)c3scc(c4ccc(NC(=O)Nc5cccc(F)c5)cc4)c13,,,CHEMBL1201862,,,,CHEMBL1980297,ILORASERTIB,CHEMBL1980297,5.3,False,http://www.openphacts.org/units/Nanomolar,1584154,=,7,True,=,,Ki,nM,,5011.87,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.3,Nc1ncc(c2cnn(CCO)c2)c3scc(c4ccc(NC(=O)Nc5cccc(F)c5)cc4)c13,CHEMBL1980297,OK,488.5480000000002,5.184400000000003,4,7,118.09
active,9524991,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CCCCOc1ccc(cc1S(=O)(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)C(C)(C)CC,,,CHEMBL1201862,,,,CHEMBL1985690,,CHEMBL1985690,5.2,False,http://www.openphacts.org/units/Nanomolar,1585419,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2,CCCCOc1ccc(cc1S(=O)(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)C(C)(C)CC,CHEMBL1985690,OK,524.7120000000003,6.6078000000000054,2,7,107.2
active,9524993,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,OC(=O)c1ccccc1Nc2ccnc(Nc3cccc(O)c3)n2,,,CHEMBL1201862,,,,CHEMBL243088,,CHEMBL243088,5.7,False,http://www.openphacts.org/units/Nanomolar,1584476,=,7,True,=,,Ki,nM,,1995.26,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.7,OC(=O)c1ccccc1Nc2ccnc(Nc3cccc(O)c3)n2,CHEMBL243088,OK,322.324,3.3676000000000013,4,6,107.37
active,9524994,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CNS(=O)(=O)c1ccccc1Nc2nc(Nc3cc(OC)c(OC)c(OC)c3)ncc2Cl,,,CHEMBL1201862,,,,CHEMBL1993661,,CHEMBL1993661,7.4,False,http://www.openphacts.org/units/Nanomolar,1584473,=,7,True,=,,Ki,nM,,39.81,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,7.4,CNS(=O)(=O)c1ccccc1Nc2nc(Nc3cc(OC)c(OC)c(OC)c3)ncc2Cl,CHEMBL1993661,OK,479.94600000000025,3.5511000000000017,3,9,123.70000000000002
active,9524995,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Fc1cccc(C(=O)Nc2cnc3[nH]cc(c4ccccc4)c3c2)c1F,,,CHEMBL1201862,,,,CHEMBL1974416,,CHEMBL1974416,6.1,False,http://www.openphacts.org/units/Nanomolar,1584076,=,7,True,=,,Ki,nM,,794.33,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.1,Fc1cccc(C(=O)Nc2cnc3[nH]cc(c4ccccc4)c3c2)c1F,CHEMBL1974416,OK,349.3400000000001,4.7604000000000015,2,2,57.78
active,9524996,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,CSc1nn(c(N)c1C(=O)N)c2ccccn2,,,CHEMBL1201862,,,,CHEMBL2004615,,CHEMBL2004615,6.0,False,http://www.openphacts.org/units/Nanomolar,1585441,=,7,True,=,,Ki,nM,,1000.0,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.0,CSc1nn(c(N)c1C(=O)N)c2ccccn2,CHEMBL2004615,OK,249.29900000000004,0.6702999999999999,2,6,99.82000000000001
active,9524997,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1nn(C)c(C)c1c2cccc3c(CCCOc4cccc5ccccc45)c([nH]c23)C(=O)O,,,CHEMBL1201862,,,,CHEMBL1984039,,CHEMBL1984039,5.2,False,http://www.openphacts.org/units/Nanomolar,1585053,=,7,True,=,,Ki,nM,,6309.57,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.2,Cc1nn(C)c(C)c1c2cccc3c(CCCOc4cccc5ccccc45)c([nH]c23)C(=O)O,CHEMBL1984039,OK,453.5420000000001,6.048240000000005,2,4,80.14
active,9570241,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cccc(c1C)c2[nH]c(cc2C(=O)N)c3ccnc(N)n3,,,CHEMBL1201862,,,,CHEMBL1964290,,CHEMBL1964290,5.7,False,http://www.openphacts.org/units/Nanomolar,1585480,=,7,True,=,,Ki,nM,,1995.26,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,5.7,Cc1cccc(c1C)c2[nH]c(cc2C(=O)N)c3ccnc(N)n3,CHEMBL1964290,OK,307.357,2.4366399999999993,3,4,110.67999999999999
active,9570244,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,NS(=O)(=O)c1cccc(Nc2ncc(Br)c(Nc3ccc(OCC#N)cc3)n2)c1,,,CHEMBL1201862,,,,CHEMBL1987034,,CHEMBL1987034,7.2,False,http://www.openphacts.org/units/Nanomolar,1584474,=,7,True,=,,Ki,nM,,63.1,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,7.2,NS(=O)(=O)c1cccc(Nc2ncc(Br)c(Nc3ccc(OCC#N)cc3)n2)c1,CHEMBL1987034,OK,475.3280000000002,3.276080000000001,3,8,143.01999999999998
active,9570247,[],CHEMBL1963710,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2G,F,BAO_0000192,BAO_0000019,assay format,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O)N5CCOCC5,,,CHEMBL1201862,,,,CHEMBL2005886,,CHEMBL2005886,6.0,False,http://www.openphacts.org/units/Nanomolar,1585370,=,7,True,=,,Ki,nM,,1000.0,CHEMBL3829,Homo sapiens,CaM kinase II gamma,9606,,,pKi,,UO_0000065,,6.0,Cc1cc(cc2[nH]c(nc12)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O)N5CCOCC5,CHEMBL2005886,OK,479.9680000000003,3.8621200000000027,4,6,106.26999999999998
